,album_type,total_tracks,href,id,images,name,release_date,release_date_precision,type,uri,artists,album_group,external_urls.spotify,Album_ID,Producer,Producer_ID
10,album,9,https://api.spotify.com/v1/albums/2yYfIOq25JQWvUQ9AR172D,2yYfIOq25JQWvUQ9AR172D,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b889b365c25bfa01f9772a1e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b889b365c25bfa01f9772a1e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b889b365c25bfa01f9772a1e', 'height': 64, 'width': 64}]",Sanam Teri Kasam (Original Motion Picture Soundtrack),2016-01-06,day,album,spotify:album:2yYfIOq25JQWvUQ9AR172D,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0sSxphmGskGCKlwB9xa6WU'}, 'href': 'https://api.spotify.com/v1/artists/0sSxphmGskGCKlwB9xa6WU', 'id': '0sSxphmGskGCKlwB9xa6WU', 'name': 'Himesh Reshammiya', 'type': 'artist', 'uri': 'spotify:artist:0sSxphmGskGCKlwB9xa6WU'}]",appears_on,https://open.spotify.com/album/2yYfIOq25JQWvUQ9AR172D,2yYfIOq25JQWvUQ9AR172D,Himesh Reshammiya,0sSxphmGskGCKlwB9xa6WU
11,album,9,https://api.spotify.com/v1/albums/2CUXo26JAWIbQx0EVMnjpA,2CUXo26JAWIbQx0EVMnjpA,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02da50894e074ecd5ce61de0a1', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851da50894e074ecd5ce61de0a1', 'height': 64, 'width': 64}]",Tamasha,2015-10-16,day,album,spotify:album:2CUXo26JAWIbQx0EVMnjpA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'name': 'A.R. Rahman', 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3GdSQUH1BRtl9UrrtuwJlP'}, 'href': 'https://api.spotify.com/v1/artists/3GdSQUH1BRtl9UrrtuwJlP', 'id': '3GdSQUH1BRtl9UrrtuwJlP', 'name': 'Irshad Kamil', 'type': 'artist', 'uri': 'spotify:artist:3GdSQUH1BRtl9UrrtuwJlP'}]",appears_on,https://open.spotify.com/album/2CUXo26JAWIbQx0EVMnjpA,2CUXo26JAWIbQx0EVMnjpA,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG
12,album,7,https://api.spotify.com/v1/albums/2Svje8vKEM4VCKxoRyAvA4,2Svje8vKEM4VCKxoRyAvA4,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eaa6b4bfb5954ee5a5a8ce9e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eaa6b4bfb5954ee5a5a8ce9e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eaa6b4bfb5954ee5a5a8ce9e', 'height': 64, 'width': 64}]",Chhichhore,2019-08-31,day,album,spotify:album:2Svje8vKEM4VCKxoRyAvA4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/2Svje8vKEM4VCKxoRyAvA4,2Svje8vKEM4VCKxoRyAvA4,Pritam,1wRPtKGflJrBx9BmLsSwlU
13,album,7,https://api.spotify.com/v1/albums/3WLJmMZUeDOuERFAk1Mxs6,3WLJmMZUeDOuERFAk1Mxs6,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e452a6e11147f3e56aee6f5b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e452a6e11147f3e56aee6f5b', 'height': 64, 'width': 64}]",Jawan,2023-09-05,day,album,spotify:album:3WLJmMZUeDOuERFAk1Mxs6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O'}, 'href': 'https://api.spotify.com/v1/artists/4zCH9qm4R2DADamUHMCa6O', 'id': '4zCH9qm4R2DADamUHMCa6O', 'name': 'Anirudh Ravichander', 'type': 'artist', 'uri': 'spotify:artist:4zCH9qm4R2DADamUHMCa6O'}]",appears_on,https://open.spotify.com/album/3WLJmMZUeDOuERFAk1Mxs6,3WLJmMZUeDOuERFAk1Mxs6,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O
14,compilation,6,https://api.spotify.com/v1/albums/3EkmvTqyKrnMw1WiVpsSwF,3EkmvTqyKrnMw1WiVpsSwF,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a2ef89ae0f8d1848081c1449', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a2ef89ae0f8d1848081c1449', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a2ef89ae0f8d1848081c1449', 'height': 64, 'width': 64}]",Ek Villain,2014-05-28,day,album,spotify:album:3EkmvTqyKrnMw1WiVpsSwF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/3EkmvTqyKrnMw1WiVpsSwF,3EkmvTqyKrnMw1WiVpsSwF,Various Artists,0LyfQWJT6nXafLPZqxe9Of
15,album,8,https://api.spotify.com/v1/albums/1vUKBCizrhzhTZ8tgqL8db,1vUKBCizrhzhTZ8tgqL8db,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732432edc97b465e6db54d356b', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022432edc97b465e6db54d356b', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512432edc97b465e6db54d356b', 'height': 64, 'width': 64}]",Murder 2,2011-05-30,day,album,spotify:album:1vUKBCizrhzhTZ8tgqL8db,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4auibajZua9Ld8sPMOmPYc'}, 'href': 'https://api.spotify.com/v1/artists/4auibajZua9Ld8sPMOmPYc', 'id': '4auibajZua9Ld8sPMOmPYc', 'name': 'Harshit Saxena', 'type': 'artist', 'uri': 'spotify:artist:4auibajZua9Ld8sPMOmPYc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4RnBspN4LbLQPAiKuSvOdV'}, 'href': 'https://api.spotify.com/v1/artists/4RnBspN4LbLQPAiKuSvOdV', 'id': '4RnBspN4LbLQPAiKuSvOdV', 'name': 'Sangeet & Siddharth', 'type': 'artist', 'uri': 'spotify:artist:4RnBspN4LbLQPAiKuSvOdV'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}]",appears_on,https://open.spotify.com/album/1vUKBCizrhzhTZ8tgqL8db,1vUKBCizrhzhTZ8tgqL8db,Harshit Saxena,4auibajZua9Ld8sPMOmPYc
16,album,7,https://api.spotify.com/v1/albums/4ixAjixkWs8mCNdlTH1Cdf,4ixAjixkWs8mCNdlTH1Cdf,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f6371011af4c82fb31d54820', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f6371011af4c82fb31d54820', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f6371011af4c82fb31d54820', 'height': 64, 'width': 64}]",Roy,2015-01-09,day,album,spotify:album:4ixAjixkWs8mCNdlTH1Cdf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6'}, 'href': 'https://api.spotify.com/v1/artists/76fuWYgIf3TVIopTs3vaJ6', 'id': '76fuWYgIf3TVIopTs3vaJ6', 'name': 'Amaal Mallik', 'type': 'artist', 'uri': 'spotify:artist:76fuWYgIf3TVIopTs3vaJ6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5isfxZ3RSdBlSLn3cSFhnI'}, 'href': 'https://api.spotify.com/v1/artists/5isfxZ3RSdBlSLn3cSFhnI', 'id': '5isfxZ3RSdBlSLn3cSFhnI', 'name': 'Meet Bros Anjjan', 'type': 'artist', 'uri': 'spotify:artist:5isfxZ3RSdBlSLn3cSFhnI'}]",appears_on,https://open.spotify.com/album/4ixAjixkWs8mCNdlTH1Cdf,4ixAjixkWs8mCNdlTH1Cdf,Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6
17,album,12,https://api.spotify.com/v1/albums/2DqQ34i4uuuZWTScsGIgHr,2DqQ34i4uuuZWTScsGIgHr,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e810a88d506b30bdc0935247', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e810a88d506b30bdc0935247', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e810a88d506b30bdc0935247', 'height': 64, 'width': 64}]",Agent Vinod,2012-02-24,day,album,spotify:album:2DqQ34i4uuuZWTScsGIgHr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/2DqQ34i4uuuZWTScsGIgHr,2DqQ34i4uuuZWTScsGIgHr,Pritam,1wRPtKGflJrBx9BmLsSwlU
18,album,8,https://api.spotify.com/v1/albums/08hhqmG2yI7741tXn2Zs4g,08hhqmG2yI7741tXn2Zs4g,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273dfd1ddf5b8431d6fc5210d6c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02dfd1ddf5b8431d6fc5210d6c', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851dfd1ddf5b8431d6fc5210d6c', 'height': 64, 'width': 64}]",Chennai Express,2013-07-03,day,album,spotify:album:08hhqmG2yI7741tXn2Zs4g,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'name': 'Vishal-Shekhar', 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}]",appears_on,https://open.spotify.com/album/08hhqmG2yI7741tXn2Zs4g,08hhqmG2yI7741tXn2Zs4g,Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb
19,album,7,https://api.spotify.com/v1/albums/3RtFFza4brQXoNSv19g1ps,3RtFFza4brQXoNSv19g1ps,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b10cd00a5865ea695f322dd7', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b10cd00a5865ea695f322dd7', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b10cd00a5865ea695f322dd7', 'height': 64, 'width': 64}]",Genius (Original Motion Picture Soundtrack),2018-08-24,day,album,spotify:album:3RtFFza4brQXoNSv19g1ps,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0sSxphmGskGCKlwB9xa6WU'}, 'href': 'https://api.spotify.com/v1/artists/0sSxphmGskGCKlwB9xa6WU', 'id': '0sSxphmGskGCKlwB9xa6WU', 'name': 'Himesh Reshammiya', 'type': 'artist', 'uri': 'spotify:artist:0sSxphmGskGCKlwB9xa6WU'}]",appears_on,https://open.spotify.com/album/3RtFFza4brQXoNSv19g1ps,3RtFFza4brQXoNSv19g1ps,Himesh Reshammiya,0sSxphmGskGCKlwB9xa6WU
20,single,6,https://api.spotify.com/v1/albums/12sC6UjMWz6EaxnzyfCNMe,12sC6UjMWz6EaxnzyfCNMe,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c7b32b2ebd1ed948c9e7e5c5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c7b32b2ebd1ed948c9e7e5c5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c7b32b2ebd1ed948c9e7e5c5', 'height': 64, 'width': 64}]",Bhediya (Original Motion Picture Soundtrack),2022-11-22,day,album,spotify:album:12sC6UjMWz6EaxnzyfCNMe,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}]",appears_on,https://open.spotify.com/album/12sC6UjMWz6EaxnzyfCNMe,12sC6UjMWz6EaxnzyfCNMe,Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO
21,single,5,https://api.spotify.com/v1/albums/1pw0xzpe4O0OMohBwau50L,1pw0xzpe4O0OMohBwau50L,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b85b4e8fb6ba961aedfde386', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b85b4e8fb6ba961aedfde386', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b85b4e8fb6ba961aedfde386', 'height': 64, 'width': 64}]",Bhediya (Original Motion Picture Soundtrack),2022-12-06,day,album,spotify:album:1pw0xzpe4O0OMohBwau50L,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mBydYMVBECdDmMfE2sEUO'}, 'href': 'https://api.spotify.com/v1/artists/1mBydYMVBECdDmMfE2sEUO', 'id': '1mBydYMVBECdDmMfE2sEUO', 'name': 'Sachin-Jigar', 'type': 'artist', 'uri': 'spotify:artist:1mBydYMVBECdDmMfE2sEUO'}]",appears_on,https://open.spotify.com/album/1pw0xzpe4O0OMohBwau50L,1pw0xzpe4O0OMohBwau50L,Sachin-Jigar,1mBydYMVBECdDmMfE2sEUO
22,album,8,https://api.spotify.com/v1/albums/6mOSDGo8ZREISAbaiTMW5J,6mOSDGo8ZREISAbaiTMW5J,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab1e3b16de1c7ec009880e97', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab1e3b16de1c7ec009880e97', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab1e3b16de1c7ec009880e97', 'height': 64, 'width': 64}]",Dunki,2023-12-20,day,album,spotify:album:6mOSDGo8ZREISAbaiTMW5J,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/6mOSDGo8ZREISAbaiTMW5J,6mOSDGo8ZREISAbaiTMW5J,Pritam,1wRPtKGflJrBx9BmLsSwlU
23,compilation,14,https://api.spotify.com/v1/albums/6MJDmQZ0BDR3pw6m2oFc03,6MJDmQZ0BDR3pw6m2oFc03,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273aca529b2fdfaabf2f50fc9e3', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02aca529b2fdfaabf2f50fc9e3', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851aca529b2fdfaabf2f50fc9e3', 'height': 64, 'width': 64}]",Half Girlfriend (Original Motion Picture Soundtrack),2017-04-30,day,album,spotify:album:6MJDmQZ0BDR3pw6m2oFc03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/6MJDmQZ0BDR3pw6m2oFc03,6MJDmQZ0BDR3pw6m2oFc03,Various Artists,0LyfQWJT6nXafLPZqxe9Of
24,album,11,https://api.spotify.com/v1/albums/1y5h6GBXEgFjBDHThikj1w,1y5h6GBXEgFjBDHThikj1w,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad204486839062991becfbc9', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad204486839062991becfbc9', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad204486839062991becfbc9', 'height': 64, 'width': 64}]",Cocktail (Original Motion Picture Soundtrack),2012-06-15,day,album,spotify:album:1y5h6GBXEgFjBDHThikj1w,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/1y5h6GBXEgFjBDHThikj1w,1y5h6GBXEgFjBDHThikj1w,Pritam,1wRPtKGflJrBx9BmLsSwlU
25,single,5,https://api.spotify.com/v1/albums/1IwC3SdQXPgXSs8FLvOUju,1IwC3SdQXPgXSs8FLvOUju,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736b047c1401c8c18a54e4377d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026b047c1401c8c18a54e4377d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516b047c1401c8c18a54e4377d', 'height': 64, 'width': 64}]",Airlift,2015-12-17,day,album,spotify:album:1IwC3SdQXPgXSs8FLvOUju,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6'}, 'href': 'https://api.spotify.com/v1/artists/76fuWYgIf3TVIopTs3vaJ6', 'id': '76fuWYgIf3TVIopTs3vaJ6', 'name': 'Amaal Mallik', 'type': 'artist', 'uri': 'spotify:artist:76fuWYgIf3TVIopTs3vaJ6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",appears_on,https://open.spotify.com/album/1IwC3SdQXPgXSs8FLvOUju,1IwC3SdQXPgXSs8FLvOUju,Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6
26,album,10,https://api.spotify.com/v1/albums/6oGrVe1XTTji8TBQh5eJit,6oGrVe1XTTji8TBQh5eJit,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739eb6c1861d8c058e7052df1e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029eb6c1861d8c058e7052df1e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519eb6c1861d8c058e7052df1e', 'height': 64, 'width': 64}]",Kalank (Original Motion Picture Soundtrack),2019-04-14,day,album,spotify:album:6oGrVe1XTTji8TBQh5eJit,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'name': 'Pritam', 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}]",appears_on,https://open.spotify.com/album/6oGrVe1XTTji8TBQh5eJit,6oGrVe1XTTji8TBQh5eJit,Pritam,1wRPtKGflJrBx9BmLsSwlU
27,album,11,https://api.spotify.com/v1/albums/6mJIpY6r2SzZbLN3ClYCbb,6mJIpY6r2SzZbLN3ClYCbb,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738d07544fddf5b7d9a1e41554', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028d07544fddf5b7d9a1e41554', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518d07544fddf5b7d9a1e41554', 'height': 64, 'width': 64}]",Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,day,album,spotify:album:6mJIpY6r2SzZbLN3ClYCbb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",appears_on,https://open.spotify.com/album/6mJIpY6r2SzZbLN3ClYCbb,6mJIpY6r2SzZbLN3ClYCbb,Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl
28,compilation,11,https://api.spotify.com/v1/albums/78QGeq3kPu6bBNpYXUAR60,78QGeq3kPu6bBNpYXUAR60,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733a2753349e18d67b45e5b24d', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023a2753349e18d67b45e5b24d', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513a2753349e18d67b45e5b24d', 'height': 64, 'width': 64}]",Rustom (Original Motion Picture Soundtrack),2016-07-15,day,album,spotify:album:78QGeq3kPu6bBNpYXUAR60,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",appears_on,https://open.spotify.com/album/78QGeq3kPu6bBNpYXUAR60,78QGeq3kPu6bBNpYXUAR60,Various Artists,0LyfQWJT6nXafLPZqxe9Of
29,album,11,https://api.spotify.com/v1/albums/5Oxg8wfDhPIrEBM9Yz7ilI,5Oxg8wfDhPIrEBM9Yz7ilI,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737813b389296a4f42219a9795', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027813b389296a4f42219a9795', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517813b389296a4f42219a9795', 'height': 64, 'width': 64}]",Gadar 2 (Original Motion Picture Soundtrack),2023-08-05,day,album,spotify:album:5Oxg8wfDhPIrEBM9Yz7ilI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0AWYFpUfZxzxKUgN5k0GrQ'}, 'href': 'https://api.spotify.com/v1/artists/0AWYFpUfZxzxKUgN5k0GrQ', 'id': '0AWYFpUfZxzxKUgN5k0GrQ', 'name': 'Uttam Singh', 'type': 'artist', 'uri': 'spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ'}]",appears_on,https://open.spotify.com/album/5Oxg8wfDhPIrEBM9Yz7ilI,5Oxg8wfDhPIrEBM9Yz7ilI,Mithoon,09UmIX92EUH9hAK4bxvHx6
30,compilation,20,https://api.spotify.com/v1/albums/6EHCTm248DJb77KFh7qfLj,6EHCTm248DJb77KFh7qfLj,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c8d81ccb980b57d373e91f62', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c8d81ccb980b57d373e91f62', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c8d81ccb980b57d373e91f62', 'height': 64, 'width': 64}]",Best Of Shraddha Kapoor,2017-03-03,day,album,spotify:album:6EHCTm248DJb77KFh7qfLj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",appears_on,https://open.spotify.com/album/6EHCTm248DJb77KFh7qfLj,6EHCTm248DJb77KFh7qfLj,Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV
